TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
-0.6372276186512735,-0.6193687293458467,-0.6350303239045461,-0.6585581820602867,-0.6275202246779239,-0.6292602973628143,-0.6204688184661671,-0.638644615310146,-0.6225500590764849,-0.6024678163349869,-0.5862497206775482,-0.708751129679035,-0.6372276186512735,-0.7408102173104655,-0.6005457166775697,-0.5827734661851952,-0.6264485400856357,-0.7145670928555098,-0.6086539190030432,-0.6119192244730169,-0.5175953999530618,-0.7025588140337001,-0.6687226527557449,-0.7397996594362926,-0.4792529860020541,-0.630042936140156,-0.5806217163471576,-0.6303913891358179,-0.6194699088883795,-0.639931587070804,-0.6362959239158137,-0.664494819482536,-0.6386654812117074,-0.6833626589376021,-0.6589509761963865,1004
-0.6207615649379743,-0.6167396673391332,-0.605064356592832,-0.5926648936990623,-0.6322609456347439,-0.6209389313859645,-0.6207627344056165,-0.6506524260598436,-0.5896622305853324,-0.5583220344660578,-0.5726145573054642,-0.6518080605190638,-0.6207615649379743,-0.5830584315282048,-0.5743637200801537,-0.6194102098227469,-0.654834893179814,-0.5558040605970656,-0.6468299305023583,-0.6459255280294286,-0.6561006323423854,-0.6633132707914366,-0.8028528441436116,-0.47110418038482066,-0.7209074511419259,-0.5530075879502032,-0.6603799146991204,-0.613451273910639,-0.5824388564426686,-0.6206300524940465,-0.6078842878842878,-0.6074288581521802,-0.5680959125210109,-0.6073624332364739,-0.6079690576760193,1321
-0.8707783518687856,-0.8758665913758377,-0.8588760997230502,-0.8465775431610232,-0.8612377678491503,-0.8611163964432788,-0.8757348118779875,-0.8671090145741299,-0.8540201191439848,-0.8556996639787338,-0.8526020522581095,-0.7765803738254713,-0.8707783518687856,-0.9557686946401392,-0.9035352532731088,-0.8544260640473472,-0.774530682060266,-0.9123556749428453,-0.8585673290688971,-0.857207039028512,-0.8800000681597128,-0.8652411178520932,-0.7869964557891527,-0.7754828881409553,-0.8503027698445411,-0.8623547298129035,-0.8591490392074455,-0.8742257792117224,-0.8568685103654607,-0.8693267885851477,-0.8908488251171871,-0.8919507811815216,-0.9138572720892354,-0.9038674233690948,-0.8911147897660587,253
-0.8634884879933273,-0.8495759713087021,-0.8581269505402574,-0.8367728525514756,-0.8501760856165702,-0.8568741314354729,-0.8682399554220274,-0.8697949722418254,-0.8683300903195244,-0.8241669626437844,-0.8468429598822542,-0.8084015007089846,-0.8634884879933273,-0.9280321169201814,-0.896781593373422,-0.8308405776852592,-0.7869497115389691,-0.9000862785951257,-0.857651437844268,-0.8563829066719153,-0.8768758899855175,-0.8390926158138683,-0.7972961943392831,-0.7606816296536931,-0.8264149311158009,-0.8146106099276631,-0.8487744440748217,-0.8617937603008643,-0.8552168906554407,-0.8645266687296713,-0.8647956839685872,-0.8621325311170114,-0.9026370059375765,-0.8917906751754908,-0.8801340688539797,303
-0.5825045165133995,-0.6809873701281957,-0.6838748506226401,-0.3831617252332876,-0.5747401980253278,-0.6385606475722347,-0.6439820936221206,-0.4601074291633259,-0.5512512553246736,-0.5806374846415604,-0.5847245855424403,-0.5730926413861624,-0.5825045165133995,-0.7566596902932986,-0.6678972838963644,-0.5383059681823652,-0.3787776093389295,-0.5611257264828234,-0.5492042522407511,-0.5420414757110537,-0.708170268578973,-0.5095816418808413,-0.5341262061770528,-0.2490770190075585,-0.6320697770281711,-0.40577569054080187,-0.6104628056195489,-0.5902554303197727,-0.5059427856627963,-0.5523420316027171,-0.617373116134199,-0.6014798969324133,-0.6690783078859407,-0.6383871829062495,-0.6024786972199797,1146
-0.6720460520402548,-0.6574901284431932,-0.6649962912162601,-0.6602884215796186,-0.668606472970364,-0.6586298243399316,-0.6664666629900011,-0.6729300749507301,-0.6662331289807636,-0.6917296170369972,-0.704254206355151,-0.6224991278631963,-0.6720460520402548,-0.47037858454087583,-0.6481913995315248,-0.7188794349150311,-0.6774256991839309,-0.5728038266210144,-0.6701435253111002,-0.6696952402091654,-0.6685973450391663,-0.6610808977258957,-0.7766373269556095,-0.6790377559952464,-0.6663498504662052,-0.72224007671709,-0.6842124417543903,-0.6712621477916423,-0.6759726884416943,-0.6750987809593466,-0.6461138444749703,-0.6682404617320188,-0.6283310255457059,-0.6102775103866541,-0.6471859180763018,1050
0.5593514660489477,0.2613670429031932,0.4958852824395433,0.5919724305368667,0.4854430319515197,0.40046795126266843,0.7017120351470447,0.7893368788446858,0.7009967485979837,0.6855217535771738,0.730055716975433,0.15711848078288024,0.5593514660489477,-0.06869350363219964,0.5426731241502397,0.5005741109445473,1.1893318461719729,0.11398672074651997,0.7753826156695062,0.8028557794804017,0.1363992311784806,1.2242689675063392,1.1795728910590888,0.705727640323865,0.8211143829168009,0.46870252907730586,0.677073153945505,0.5648499178130594,0.7164296544583006,0.6422562176930693,0.4495989991578321,0.49819660113633474,0.526175307427614,0.3935501282575631,0.4273560568914382,4407
0.6419175253607419,0.37523829106897394,0.49528596309330897,0.9233132984889315,0.667802764757196,0.636403151312177,0.7675492055837146,0.6338673291380744,0.49814663088156286,0.665631895812052,0.7568480162891943,0.1889396076663936,0.6419175253607419,0.6606299015934793,0.9016347736130463,0.48155656462887153,0.6334324314109802,0.4794077782352296,0.5842111382378218,0.5790821569707997,0.726868906101386,1.0317217729695078,1.6949314467507293,-0.25096054761220726,2.079339164154138,0.2084184129488662,1.6294937514121364,0.6664310307987453,0.5842131503035439,0.7280520441625308,0.6708587284072051,0.7517986146160239,0.7328644207476456,0.5295176553338281,0.5818704868685511,4930
0.9953482033334315,0.9694063045862367,0.7636312003697086,0.5133907190338748,1.0009174239897485,0.8866967867727205,0.8777676828772468,1.1140217616161154,1.7072136691517146,2.14518505192644,0.9326938210460387,0.8672320491307567,0.9953482033334315,0.6544387012095602,0.4136134589438956,1.0938469773806268,2.0351564610250685,0.550954619588197,0.7778388694082844,0.7825994736629983,0.684171804387384,0.7585446517112516,1.9471387689734732,0.1547814238448994,0.7874225798175875,0.706149659466845,0.8801328266400391,0.9239485854586454,1.5103371708589532,1.01737295250419,0.7030549259950538,0.7617869939479781,0.8923103081659558,0.9771902176829398,1.141887253384585,6755
-0.19215293767282285,-0.0671013915605812,-0.14313897048275948,-0.07099767862048499,-0.14744321578395123,-0.2523513678231431,-0.2787915388562173,-0.3296014860152964,-0.26178815417735524,-0.1823552108570467,-0.3346707130176591,1.8134918748773372,-0.19215293767282285,-0.2920720134840035,-0.2317773829768618,-0.3045952396853112,-0.032109272176276425,-0.13834893666983414,-0.15566244558532596,-0.1474122030627965,-0.3384758512991999,-0.5179907985860799,-0.005846686686913578,0.3133178130953594,-0.4449704403164655,-0.001169514157247925,-0.34116571879199425,-0.1862346751720123,-0.2506371494349722,-0.21211458900429572,-0.17490850635366054,-0.1713920339329751,-0.24034603282781783,-0.2563038564361938,-0.2440365931613979,2424
-0.7718837834451159,-0.7572301683228886,-0.7607375567771867,-0.7579027677952618,-0.7744825743393441,-0.7597915283722243,-0.7734520649495897,-0.783212336836111,-0.7478250698939278,-0.748488479439906,-0.7421094262011875,-0.7363852661831387,-0.7718837834451159,-0.7814244918289752,-0.7367291053397479,-0.7957886295740138,-0.730768387706741,-0.809470134484859,-0.73737826748274,-0.7349751979290629,-0.7831505447596595,-0.747752853633994,-0.8162350702911161,-0.7984706745237964,-0.7021485634762048,-0.7819858024244344,-0.7147814825473524,-0.7697054668669199,-0.753685742165792,-0.7745370533338463,-0.7724852912252319,-0.784942923191395,-0.7576593564516686,-0.7826835018401724,-0.7805232434372622,643
-0.7226231669066419,-0.7100713685774643,-0.7096455825107142,-0.7103211810136336,-0.696576726615602,-0.7335221181315805,-0.7386230261248335,-0.7067415420617208,-0.7121756680180222,-0.7329646880134695,-0.6963781353589221,-0.6308731086220156,-0.7226231669066419,-0.690290022177685,-0.781506795633562,-0.7183200953175113,-0.6404051636902733,-0.7290538499889618,-0.6974121049534681,-0.6988001250131861,-0.6519350614434583,-0.7160111934141578,-0.5712922173704177,-0.7966615055238325,-0.7194442540124308,-0.7181055118883098,-0.7287120169026461,-0.7196397804862915,-0.7206533479653925,-0.7247168619917442,-0.77637955021797,-0.7861914706078893,-0.79515866701116,-0.7626944013817935,-0.7248353016688611,664
-0.04782935232176902,0.13665091395971907,0.04399849537889494,-0.04749525848289293,0.006946263376487006,-0.0051578490990729885,-0.12595525034251942,-0.19514560512065574,-0.16739255484397128,-0.21437303067407218,-0.17883377070499162,-0.35118215127745106,-0.04782935232176902,0.9196697256566577,0.07713317051703283,-0.332002879963785,-0.4218302448651,0.6155537304792027,-0.035139486707990115,-0.032120423913635426,-0.09166577553777384,-0.14481052933194807,0.12936117350842244,-0.31201245768728614,-0.1379482685568916,-0.3105162364234671,-0.21287366933688648,-0.03528295673521882,-0.1937866604690216,-0.09375373888373403,-0.03839004673499683,-0.02993895604074184,0.12637950823429553,0.13369182229863694,0.08303202257695799,3151
1.13479877994833,0.7354197859887306,1.0571478501879479,0.9158155939051599,0.9038906684068323,1.2526737257153535,1.6786886178769138,1.2295179413270227,1.0783280938056328,1.4621964433810792,1.2219231796532184,0.6687687051467393,1.13479877994833,0.6613728456395497,1.2021263812045915,1.019268364377977,1.9843862857514183,0.06949168097948857,1.3718775914188905,1.377145905866742,1.2694345156866305,1.5382242298624695,0.6691722444932929,0.05762031456698148,2.042925957995399,0.4423084962935834,1.429406092242132,1.180075978259504,1.1675826173532298,1.2020007204190382,0.774522805819529,1.0419022790367516,0.7464468481943906,0.8212335901482958,0.9191354863109804,5782
2.0305481721060548,2.076693279445046,2.0663836496660912,2.0642620748617295,2.077772189331413,2.0801405686109806,1.437824505498115,0.8713375864643316,0.7027541134791903,0.8577388147142047,1.857813478149328,2.0592682101486837,2.0305481721060548,2.203571143511974,1.182420496839752,2.0542330663222503,0.6156909607271187,2.1525720540090396,1.4766638738003255,1.3838257154938942,2.0728690028171797,1.29216523080058,1.2437696318397347,0.4859692129811167,2.079339164154138,1.5691326204715297,1.9178555176853866,2.0359191970509283,0.8190039311858568,1.8446609777011826,1.6208385277624706,1.8100527160434328,1.0842359133916994,1.6813895692479144,1.7066100431486524,6652
-0.294604016504735,-0.06907318806561637,-0.13429901012580384,-0.25483562754950273,-0.3288548043982635,-0.27242054459083986,-0.37754729451122215,-0.44288570058810167,-0.44857093583702984,-0.4646941674253621,-0.2956090429901193,-0.4533447165350465,-0.294604016504735,0.20495755333702798,-0.3940502523474192,-0.4317517748548292,-0.48167813930532605,-0.07404547388359276,-0.39333621837659033,-0.39842556872727924,-0.25724721877012297,-0.5020247598101928,-0.41079152340305697,-0.3404040563004515,-0.4552926631861822,-0.4717761806012205,-0.41920953382605286,-0.2979441102735731,-0.43892179637724893,-0.3519496595309358,-0.3072584633885483,-0.28478951693692534,-0.3823709806948682,-0.2646326482938517,-0.3169799535059233,1993
-0.7814333086296784,-0.7529579425619791,-0.7409600183514554,-0.7567492747823737,-0.7593122672775201,-0.7912821878532444,-0.7790364677991286,-0.7993280828422841,-0.8128475704985727,-0.8241669626437844,-0.8912539844881576,-0.7665315969148881,-0.7814333086296784,-0.5949455362653296,-0.8277647401519649,-0.81228914770085,-0.7615202702254343,-0.5204741120777283,-0.8363361511619896,-0.8400737610887382,-0.7352464794219987,-0.7141639102646689,-0.8620875810012381,-0.691822855127935,-0.7783367466685587,-0.8197586495140491,-0.7922043457748492,-0.7742930010017574,-0.80827611994961,-0.7901500747585009,-0.7364496833628527,-0.7341196989435106,-0.741124227386066,-0.683779098530485,-0.7115015691327651,703
-0.6808489065313742,-0.6936397310355046,-0.6841745102957572,-0.6677861261633903,-0.6622855116946039,-0.6919152882473311,-0.6990913322688866,-0.6669261695758812,-0.641630020643871,-0.5937356836576163,-0.6437040651702699,-0.6836291874025772,-0.6808489065313742,-0.8165905100096362,-0.74246509046003,-0.5947060442656191,-0.5839872869155939,-0.734523339927102,-0.6479956102427953,-0.6452748972215891,-0.7008805195058508,-0.6819537434021045,-0.6211880357008287,-0.265991831667476,-0.7854527420097055,-0.573930405614763,-0.7513751369944133,-0.6789477569266297,-0.6465043157208117,-0.6744166586640947,-0.7091350216954784,-0.6981321557622051,-0.7269512596155495,-0.7360422674372883,-0.6942461505566407,868
