TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Two or more races pop,POP_ESTIMATE_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),Total Population,Population Aged 60+,county_pop2018_18 and older,anycondition_number,Obesity_number,COPD_number,diabetes_number,CKD_number,Heart disease_number
0.056476485879703976,0.05867343457912045,0.0562672177686372,0.04731078121197371,0.04628675596417532,0.055307152805141875,0.056511620474348954,0.05660908509277031,0.0679843364088914,0.07260707600266174,0.06253395033497663,0.03748017875162174,0.056476485879703976,0.0641335219552494,0.08214214406673125,0.04535718398525969,0.04246128018507713,0.05024263400326672,0.06530378881900963,0.06594149436858766,0.05087385360789064,0.06074604804642954,0.02196125317550475,0.0593893626449667,0.0634761428014796,0.055124969664297585,0.06482919003884545,0.05796391928332078,0.06802437771576916,0.05567095447599924,0.05826544604327568,0.054867415730337085,0.06979599546656592,0.060656892676216996,0.05954333291282957,643
0.0728354171449169,0.07433787711326702,0.07332243666561968,0.06337308347529812,0.07233626588465299,0.06404557439653329,0.06798827347556635,0.08138195777351248,0.07934171966778855,0.07758229320198759,0.07753463167503252,0.07380712123396281,0.0728354171449169,0.09270632592562686,0.06782568827692285,0.07087635791332388,0.07374422913531717,0.0760275329634338,0.07869085635397638,0.07806565801572216,0.09448001384322546,0.0712889582454271,0.10354379151647174,0.05997028558142663,0.05765270282977136,0.07609845316300354,0.06016313404623181,0.07452597759832154,0.0785750975247456,0.07220455722097974,0.05700074207841094,0.05445992509363296,0.05780128447298828,0.06709833260643473,0.07745679323829947,664
0.2969273268018544,0.3555883035190416,0.324899419222282,0.28712582136772935,0.3075744366066947,0.30633323889324904,0.2698708319653356,0.2471145233525272,0.25290173144107597,0.24378564276696704,0.24729844001127477,0.17010234971889868,0.2969273268018544,0.5974666482392786,0.34235260188273225,0.19813442862078234,0.14941293287882976,0.5071662111650509,0.3005257212979877,0.30150498086519134,0.2806713964353694,0.2610117788325845,0.3369087639723438,0.21559076549643022,0.25344176126585855,0.20992011977513553,0.23294405913432617,0.3009157156129689,0.24685907847791985,0.2815994499977991,0.29667104978622943,0.30127940074906373,0.3525689459765773,0.35595665447713626,0.3373281190866658,3151
0.6896656578985318,0.5544776017574741,0.6631029094903039,0.6123144317352154,0.607487252648543,0.7247462329804313,0.8645261013955029,0.708637236084453,0.6497702929245103,0.7811091002941596,0.7067717734814983,0.5212627937148624,0.6896656578985318,0.5164844891601925,0.7020387638746128,0.6432612951518176,0.9824238143496197,0.33207537153479877,0.771820222838895,0.7738240179100355,0.7329987887177712,0.8200274133358308,0.5167023642769812,0.3342795974817609,0.9877397135547314,0.45709114821824864,0.7830284369207305,0.7029644441974261,0.6816875598683936,0.7116156524254386,0.5606735492687697,0.651098127340824,0.5509066868152626,0.5775153487435837,0.6062823262268197,5782
0.9871345847382852,1.0,1.0,1.0,1.0,0.9999999999999999,0.7851580243111345,0.5926039667306462,0.5301178608448613,0.587386580595409,0.9153551648376264,1.0,0.9871345847382852,0.9999999999999999,0.6957383401489327,0.9841925453917316,0.5085935980509576,1.0,0.8069194405321359,0.7760627723484752,1.0,0.7382995543392321,0.7080821609309675,0.4718221376762331,0.9999999999999999,0.8270554513866123,0.9466353963201088,0.9860830094830102,0.5703497008315633,0.9248924204917742,0.8355240024781073,0.9018007490636705,0.6589535323007177,0.8546985607407656,0.8595937933644505,6652
0.21497606323591537,0.287254219711545,0.26538120664923465,0.2171331224142127,0.19529206625980822,0.21742929748517995,0.18696775205780747,0.16685860524632118,0.16332237052583087,0.16356026542783758,0.2089940620747458,0.13492864350583827,0.21497606323591537,0.3733875388411554,0.19170444209452114,0.16527580515143375,0.12869412113953466,0.28605122283935347,0.18054412851584833,0.17873692091309198,0.22564457518601833,0.1423639977255767,0.1570013791260326,0.2064742424753738,0.14659225279373253,0.15697448114655546,0.16383151309441582,0.2140256786140796,0.1685616314744631,0.19591313151214973,0.20935303801486366,0.21810337078651687,0.1898375519455988,0.22759754420102662,0.2086539674530087,1993
0.053305189272247464,0.06009251299684801,0.06286923798682396,0.04770017035775127,0.05135927716572879,0.044831902077573295,0.054671482018457555,0.05138835572616762,0.04726910919724096,0.04835289215594818,0.01361186763709402,0.027101052328095718,0.053305189272247464,0.12259906920985328,0.053035961221335665,0.03992169206556371,0.03181525043761324,0.14290711464136716,0.03215685180795136,0.03071745537937075,0.06679356290015573,0.0719025285571971,0.0066892655733630044,0.09363390498000082,0.03782366535659856,0.04272320726647052,0.038896271335645376,0.05644633282129572,0.05058792497882915,0.05048953130338365,0.06996841090124942,0.07145468164794007,0.07508500188893086,0.0925286006642735,0.08174593162608805,703
0.0867082084771238,0.07979587102760381,0.08182503846176929,0.0777318082258457,0.08380227735066445,0.07788593157544513,0.08101451675542913,0.09428023032629558,0.10181654146884558,0.12220377245844137,0.09481266881833234,0.055643649992792275,0.0867082084771238,0.053108146510158105,0.08030821791183844,0.11159648382019885,0.09327559909508747,0.07427378064445185,0.09524340756648213,0.09600476825620655,0.078214223914172,0.08260105202367049,0.08692510898111087,0.23036795723788012,0.035427717555536295,0.1234347158345455,0.05257208372336117,0.08798716660563473,0.10225868699068483,0.08889745938388854,0.07883915138720211,0.0832,0.07961843596524366,0.07568691918005838,0.08729658130440267,868
0.09844070086438061,0.0888015609862595,0.09312849732017997,0.07656364078851302,0.08195292066259809,0.09373449744306185,0.1098272109989918,0.120127959053103,0.11061451441587859,0.11660665310919978,0.10839466949407234,0.0677526308202393,0.09844070086438061,0.1210461994288545,0.15653447115633481,0.09215769068365899,0.044795217475867295,0.10830605537496647,0.0958709263571837,0.09469640527270282,0.12493510988060218,0.09784885300389605,0.06763606500332726,0.08611160834571095,0.12026812045982226,0.09941915707873636,0.124075164586818,0.10058773298729734,0.11855677259034055,0.09979689324214142,0.11531962631738511,0.11925093632958801,0.1353418964865886,0.11769047539168652,0.10899457550145074,1235
0.24077058070356064,0.24222576991826655,0.21991729469217577,0.20379654417133122,0.2157406673535706,0.22627627089758243,0.2480797186718849,0.2565834932821497,0.28009546600463253,0.3090853685081189,0.23329830187657852,0.17788669453654318,0.24077058070356064,0.3510262139947731,0.27653831648536925,0.26299182373037505,0.16112356560104002,0.34311927127325265,0.21777691009747457,0.21663583533524983,0.24744765530368576,0.24008279132060575,0.09442450392547971,0.26228550524937244,0.20300122728654352,0.20069255855924548,0.20163333556658636,0.24592127287006083,0.28495272999875054,0.24153983847877442,0.2653740798388019,0.2598352059925094,0.30175670570457125,0.30489482336363943,0.27526176359278415,2983
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0,1.0,75763
0.12214712180036727,0.11210719500047758,0.10343165008492598,0.1151131662204916,0.13114580856516342,0.1274398378670001,0.12595263483614536,0.12120281509916826,0.12029228465761489,0.1447477253928867,0.12995861559167382,0.05910335880063428,0.12214712180036727,0.13960299331178985,0.12166029475926023,0.1705270431077502,0.0928661364124927,0.09726215563651257,0.12239405391083655,0.12076190337739366,0.16265789929053467,0.09142027993018025,0.0857767206344345,0.09443123855151307,0.1671585483378238,0.1267209357962946,0.13246247723969143,0.1256640426217114,0.13563227964960506,0.12557824640685492,0.12189252438830188,0.12181573033707865,0.1269361541367586,0.10963867547891436,0.11858206130944872,1177
0.0593737198173803,0.06631462605919194,0.06236908493999163,0.04512046726697493,0.05215185860347151,0.05118218360672109,0.06106354191786977,0.060140754958413305,0.0627055526406716,0.08737725206316037,0.06689452669266337,0.025371197924174718,0.0593737198173803,0.046896667386163,0.07560508470816171,0.0663928448044221,0.037875298140015765,0.043654213129253445,0.07223438524075804,0.07339916337455889,0.045336563419276686,0.06974049540994856,0.05782547405178305,0.11762037074291026,0.04324379544672503,0.08907197709151002,0.049631033641431455,0.060670610289183656,0.06855191370621799,0.05718849103626368,0.05372319940890231,0.05901423220973783,0.05071779372874952,0.051397322776529,0.055758799041251424,577
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.8990044850953628,0.8433525271912988,0.7439086034577633,0.8633556596205152,1.0,1.0,1.0,0.6699856670119214,0.7712251070406496,0.9287321024144947,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.5697163113315403,1.0000000000000002,0.8929798678014536,1.0000000000000002,1.0,1.0,0.7931642441658684,1.0,0.9338680952952657,1.0000000000000002,0.9999999999999999,0.9703089878216526,0.926201589504226,8250
0.10560548208863421,0.1273895779606206,0.11138408352956003,0.09467023606716962,0.09600803149190246,0.10236436721344218,0.10377412397303325,0.10042226487523992,0.09661773927287154,0.10323575688601154,0.08586751389280374,0.09571861035029552,0.10560548208863421,0.1962050968291952,0.13440903948117638,0.07984338413112742,0.05404907410250898,0.2210675896143736,0.08853592893698316,0.0871805868007981,0.12182038414950683,0.11333251265907358,0.04106892955113523,0.11093578810447756,0.11861254868278642,0.10296757263330326,0.12106190280984867,0.11337881888150855,0.10173115100023601,0.10061854287145586,0.12329973020836264,0.11647041198501873,0.14639214204760104,0.13231791189988928,0.12413271098776334,1217
0.04177498123649507,0.0426269324709703,0.03806164686394036,0.034071550255536626,0.03318274286016222,0.04124969198420787,0.042613732662748136,0.046679462571976964,0.0514281509540202,0.052706207205358305,0.034167803788997385,0.03488539714574024,0.04177498123649507,0.07251901877264279,0.05883353422712584,0.036175194810180035,0.022602340079231027,0.07152465538766933,0.03945001464210511,0.039178202672694826,0.046374805329641805,0.034871884688971205,0.010295384504742997,0.06468223402023585,0.02224006340392945,0.05119746529581109,0.03251315951859987,0.04386547535472434,0.0540863215470687,0.041761600036890396,0.04759561963547313,0.04472808988764045,0.05685681904042312,0.058643942698023956,0.05449728775072537,583
0.16221247400156685,0.15975548187263772,0.1821057243516516,0.155609637381358,0.15270402367176564,0.1528409639835913,0.14541936271162803,0.14930262316058862,0.16700152284913558,0.21486719279588548,0.1794407038149443,0.07784344817644515,0.16221247400156685,0.04767310227666239,0.15552876971655488,0.1673640167364017,0.20206983386051652,0.07332580641797512,0.19306661460584845,0.1971848389804945,0.09724865893753244,0.1899263574047088,0.15741330344730656,0.3201981171462686,0.11837171476798787,0.242613017027501,0.1355788695340713,0.16197443385812918,0.17158802215651162,0.1617475984564725,0.15288667789343782,0.16709513108614232,0.11003022289384208,0.11869695038078304,0.1327109877633405,1299
0.053918567628422176,0.048248666202737184,0.05336633009700968,0.0434168897541981,0.04417320546352805,0.05329894411643702,0.06411429777895288,0.05932181701855406,0.06502501823579847,0.04788646554351138,0.039745458821860376,0.03978665129018308,0.053918567628422176,0.10893381513706406,0.06838769790503517,0.04775248550919351,0.03218376685194853,0.08929917213410803,0.04790060102355287,0.04740635210228491,0.06021803080117667,0.047547950768681194,0.061525185650351207,0.03910660541047195,0.045972671037939554,0.03809785736263463,0.04228346657050874,0.055657976217646336,0.06005580775477906,0.054396559132572755,0.05648417285332534,0.055202996254681655,0.06941820929353985,0.07582111584527125,0.06913081872082755,657
0.054988717100897214,0.05457993914336786,0.053266299487643214,0.04877099050863957,0.0489815328525006,0.06160315842378413,0.06106354191786977,0.05384516954574536,0.05662695314999425,0.04337767495662232,0.06107046922862972,0.033155542741819234,0.054988717100897214,0.07376131459744181,0.08362111677228998,0.0453264749913631,0.02878522658641198,0.06602640487410429,0.05428734782669325,0.05416622751705415,0.05779546634365807,0.06969572294183163,0.04370321070078922,0.0683225145601363,0.04375620475011233,0.051085772072569896,0.051340932175543766,0.05657115595020687,0.05605764024821956,0.05481576812712094,0.06296800726474458,0.061195505617977534,0.0798073290517567,0.06622605428255109,0.056768008073672264,679
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,1.0,0.8052406249369147,0.7625879064401867,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,0.9617258426966292,0.9999999999999999,1.0,1.0,12104
0.0657293636356162,0.06336730934545008,0.06877104393944547,0.04594791920175225,0.050196824390372784,0.05899791471951837,0.06053087025958542,0.0802047344849648,0.09285860537732107,0.09017581173778116,0.07144923829915122,0.06458123107971746,0.0657293636356162,0.07678941067038941,0.0756346641622729,0.0742543472419485,0.04201087123422289,0.07285181930473675,0.06459260085621453,0.06454590718618369,0.06644748226336736,0.049585428656856764,0.08346803637176044,0.08914593807605405,0.02597563812322222,0.07555812266789685,0.0335592305548507,0.06510511618471143,0.08768203462302002,0.06514507775278827,0.06948746713996283,0.06663670411985019,0.07310162448054401,0.08098768745596673,0.08225053614229846,823
0.06831990839520516,0.06353104916288019,0.06632029400996704,0.055682647846191285,0.057382896092573514,0.06838764723697621,0.07985232404644509,0.07779910428662828,0.0759025120612211,0.05814785101712096,0.07641462062425683,0.04122819662678391,0.06831990839520516,0.10264469252401902,0.10139836869310577,0.05552186096503014,0.03427202653318183,0.07839746852962562,0.06913862587329699,0.06884896766526259,0.0768299013670185,0.067903396257132,0.030943420835271993,0.07113225353557867,0.04831749821254496,0.07416731719392278,0.05737666910578096,0.06906003847968582,0.0740216289756084,0.06870835420644786,0.07846508401731254,0.07624868913857678,0.09982999622213827,0.08420840742107559,0.07518607291535259,823
0.007791210183751191,0.007532031601784764,0.007602326311851426,0.006522268191774154,0.005970780164328552,0.005644694692575815,0.007215279734942582,0.009571337172104927,0.00887795451927876,0.016791358047724768,0.00825821481438617,0.007784344817644515,0.007791210183751191,0.005279757255395834,0.011920520006803275,0.007400867529077579,0.008393984993192683,0.006067035049451076,0.009594065066726163,0.009696423444410927,0.007267693372555805,0.00828764773846896,0.01349856505218304,0.028008087448266675,0.005248654889113076,0.010753986030216064,0.005392070550312679,0.008455124574139616,0.011022725695167492,0.007788903118705316,0.007267594614997394,0.007143071161048689,0.005950132225160559,0.0071795215888885155,0.007821370001261513,97
0.16614070560174962,0.17432832562391692,0.17510358169599896,0.17639328303723534,0.15603286571028507,0.14301702418208914,0.16043101853600522,0.15744081893793985,0.16412218624828842,0.17335522428901037,0.1744902549705157,0.14992071500648696,0.16614070560174962,0.18207398182210635,0.19259182571785638,0.1365014778703313,0.1293083151634268,0.21969302698598234,0.1742271060227859,0.17385236577467808,0.18515314068177885,0.20975931118242816,0.1315850808007264,0.2059370049475863,0.13239069410146254,0.1541453717794947,0.15498846516494225,0.16634324337001952,0.16278650063165495,0.16597322512151821,0.18462896613835292,0.18718202247191013,0.23507744616547033,0.19659811453685377,0.17913460325469913,2010
0.03355310114308929,0.0244518127362288,0.025357759474399163,0.029739596008761256,0.037092811286359675,0.03821024099589782,0.032783519332591465,0.041714651311580295,0.03551181807711504,0.0366922268450282,0.026238125549505418,0.024506270722214216,0.03355310114308929,0.05435044233495712,0.04682427585798904,0.03556101493224829,0.01416740881777887,0.048062293282370244,0.028001282927305433,0.026777829062376204,0.0574493857068697,0.029432603255884468,0.049727890044421234,0.018926052057279496,0.02942340832016778,0.028407147203339034,0.03130296017059414,0.03561400956986081,0.03467855010897783,0.03575014305506939,0.04091584517315935,0.0402936329588015,0.04127313940309784,0.04522427617673701,0.04162987258735966,416
0.3644054712827347,0.25341465744265695,0.3317515159638849,0.28688245315161837,0.2830572507991863,0.35990356256221373,0.46119680668183327,0.43362763915547026,0.48044930448024775,0.4176072936684142,0.3727322109578147,0.31281533804238143,0.3644054712827347,0.22423439637622308,0.4090838503575417,0.38668765114582937,0.46596853279284256,0.2696986674326299,0.3444102020610506,0.33972371734998347,0.459941166291746,0.3826845675634132,0.578645330862975,0.2983325378353294,0.5329314942968926,0.44724304843198026,0.4918515253762115,0.3652784626625772,0.43357905404467395,0.38402897572570316,0.37461956457845635,0.3547086142322098,0.3403853418964866,0.37179186097225486,0.3769395736091838,3671
1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0,0.9999999999999999,1.0,1.0,1.0,0.8057841293602642,1.0,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.0000000000000002,1.0,1.0,0.9999999999999999,1.0,1.0000000000000002,1.0000000000000002,0.9999999999999999,1.0,1.0,15713
0.07063639048501393,0.08361646676763956,0.07282228361878734,0.06605013385251886,0.07503104277297826,0.06860475087899837,0.06968313784283474,0.06648752399232245,0.05638700843325699,0.05519381580502123,0.0762354188561327,0.08332132045552833,0.07063639048501393,0.04480029318181466,0.08539588401896044,0.08177805074661243,0.05875789495234878,0.045028775757644704,0.0821212924098116,0.08299382525358619,0.0622945146219069,0.06451786478685054,0.09368644662058745,0.19731645751745658,0.04105236349140539,0.0853712708828461,0.04936938306184413,0.07436173663922792,0.0651090472422362,0.06764356336029546,0.06056328845831162,0.06783520599250936,0.0472232716282584,0.05052504445264535,0.05298347420209411,514
0.11679637443799208,0.11429039256621229,0.09737979821825478,0.0837673399853979,0.11423740455998521,0.10155022855585913,0.11801098465808775,0.14326295585412668,0.13812817526841817,0.17770853933842048,0.10731199214498915,0.18019316707510452,0.11679637443799208,0.11405828541436001,0.1142950106855778,0.13533453610226095,0.1406504314713018,0.10295000099537295,0.12166892108602585,0.12193943006254702,0.11662917459768125,0.08745136082676773,0.08394185386709369,0.055654288223473666,0.11916095673607008,0.09789937215288239,0.11207506350171477,0.11896958112905542,0.15440145488873155,0.11920626968972248,0.1032247813576223,0.09302771535580524,0.1034189648658859,0.11158452712450097,0.1253942222782894,1139
0.10591869656838301,0.10643088132956732,0.10978359377969658,0.08858603066439523,0.09970674486803519,0.0989992607620989,0.11147365067005252,0.10651311580294305,0.10749523309829416,0.12920017164499337,0.11657821690507346,0.0870693383306905,0.10591869656838301,0.11599937264060849,0.15342862847466152,0.0877355955625504,0.06805269784724993,0.10745287857113742,0.11100110164409922,0.11131261516320011,0.10486243294687661,0.11366776970659968,0.041190747639699946,0.11126441452643912,0.11896406252208681,0.10327258590156628,0.12142040594921322,0.10720992845795214,0.1171129898796385,0.1041902035050064,0.10301102857482826,0.1058996254681648,0.12457499055534565,0.10608246385077331,0.10521004162987259,1122
0.12340650502102388,0.11811098830624804,0.14329384791746272,0.13609150644925772,0.11170114395920848,0.1161504484818485,0.11796255996188007,0.11695457453614844,0.11405372202244604,0.10696716978550594,0.09417799588955944,0.08995242900389218,0.12340650502102388,0.12174499083030395,0.1402953508493001,0.10665233580284827,0.08262956934762357,0.14522965149623512,0.1132043898425625,0.1126355155131872,0.12804983561169753,0.10858756582660137,0.14027064699229932,0.08957194790857463,0.10529810112663646,0.08723013823061182,0.09680253561225932,0.11954113966670123,0.10906112476226175,0.12575431418456515,0.12101970052522622,0.11802846441947566,0.12891953154514543,0.13721609018015904,0.12917875614986754,1182
0.061722828415496235,0.06391310873688376,0.0617188859791096,0.04575322462886347,0.06050038308102825,0.052376253637842894,0.061838337057192466,0.06582213691618682,0.06406523936884942,0.09981529506147502,0.06897774724710617,0.038056796886262075,0.061722828415496235,0.0396758229045187,0.07045825969281737,0.07198188169360102,0.05634206512503966,0.04318022601601508,0.07223438524075804,0.07341370074104225,0.044990482782488316,0.07248585773399346,0.06010032294535848,0.12224778130631354,0.04495991542936834,0.09257925974011481,0.051594309078358755,0.06241156445557604,0.06999569641692002,0.060567315532322065,0.05936983542104489,0.05987715355805244,0.05374008311295806,0.055691616063340825,0.060552541945250414,621
0.012182738201895705,0.010643088132956733,0.010703275202211876,0.008663908493550742,0.007978653139943462,0.008901249322908015,0.01283254449503211,0.015611004478566861,0.018795669477752328,0.025187037071587152,0.013970271173342243,0.0014415453366008362,0.012182738201895705,0.005667974700645528,0.01804346700781637,0.015293078960500557,0.010564137210944938,0.012513259789492845,0.015102285562884354,0.015278772174026813,0.011074580377227894,0.012941219768599249,0.0192478865138682,0.03193162092561653,0.010114418428554121,0.017735573570877274,0.011243938609879146,0.012896200108031133,0.018796940291255396,0.012542733116881756,0.01214828315546133,0.01306367041198502,0.012089157536834151,0.012681584862616163,0.01362432193768134,153
